B_win_prob,R_win_prob,R_fighter,B_fighter,date
0.46233118,0.5376688,Jim Alers,Jason Knight,2016-07-23
0.7030113,0.29698876,Tony Ferguson,Lando Vannata,2016-07-13
0.18354392,0.8164561,Kyle Noke,Keita Nakamura,2016-07-13
0.29053462,0.7094654,Tim Boetsch,Josh Samman,2016-07-13
0.54409707,0.4559029,Michael McDonald,John Lineker,2016-07-13
0.625226,0.374774,Aleksei Oleinik,Daniel Omielanczuk,2016-07-13
0.54683584,0.45316416,Louis Smolka,Ben Nguyen,2016-07-13
0.59249675,0.40750328,Lauren Murphy,Katlyn Chookagian,2016-07-13
0.5993818,0.4006182,Eric Spicely,Sam Alvey,2016-07-13
0.64095044,0.3590496,Scott Holtzman,Cody Pfister,2016-07-13
0.4958071,0.5041929,Cortney Casey,Cristina Stanciu,2016-07-13
0.45382124,0.54617876,Rani Yahya,Matthew Lopez,2016-07-13
0.21293211,0.7870679,Devin Clark,Alex Nicholson,2016-07-13
0.58499074,0.41500923,Miesha Tate,Amanda Nunes,2016-07-09
0.7390405,0.26095954,TJ Dillashaw,Raphael Assuncao,2016-07-09
0.6589308,0.34106925,Daniel Cormier,Anderson Silva,2016-07-09
0.34800148,0.6519985,Johny Hendricks,Kelvin Gastelum,2016-07-09
0.32029486,0.67970514,Cain Velasquez,Travis Browne,2016-07-09
0.45066744,0.54933256,Brock Lesnar,Mark Hunt,2016-07-09
0.7308216,0.26917836,Jose Aldo,Frankie Edgar,2016-07-09
0.18685174,0.81314826,Cat Zingano,Julianna Pena,2016-07-09
0.61952937,0.3804706,Jim Miller,Takanori Gomi,2016-07-09
0.62499094,0.37500903,Gegard Mousasi,Thiago Santos,2016-07-09
0.5362177,0.46378228,Sage Northcutt,Enrique Marin,2016-07-09
0.62049115,0.37950888,Diego Sanchez,Joe Lauzon,2016-07-09
0.30825406,0.69174594,Ross Pearson,Will Brooks,2016-07-08
0.42287672,0.5771233,Joaquim Silva,Andrew Holbrook,2016-07-08
0.56749237,0.4325076,Dooho Choi,Thiago Tavares,2016-07-08
0.71953714,0.28046286,Andrew Sanchez,Khalil Rountree Jr.,2016-07-08
0.30862868,0.6913713,Tatiana Suarez,Amanda Cooper,2016-07-08
0.4652664,0.5347336,Joanna Jedrzejczyk,Claudia Gadelha,2016-07-08
0.25180823,0.7481918,Gray Maynard,Fernando Bruno,2016-07-08
0.7997322,0.2002678,John Moraga,Matheus Nicolau,2016-07-08
0.1858356,0.8141644,Cory Hendricks,Josh Stansbury,2016-07-08
0.4076572,0.5923428,Li Jingliang,Anton Zafir,2016-07-08
0.47884715,0.52115285,Jake Matthews,Kevin Lee,2016-07-08
0.3245628,0.6754372,Cezar Ferreira,Anthony Smith,2016-07-08
0.36556488,0.6344351,Rafael Dos Anjos,Eddie Alvarez,2016-07-07
0.7082467,0.29175332,Russell Doane,Pedro Munhoz,2016-07-07
0.25944477,0.7405552,Joe Duffy,Mitch Clarke,2016-07-07
0.80012536,0.19987461,Mike Pyle,Alberto Mina,2016-07-07
0.73909116,0.26090884,Alan Jouban,Belal Muhammad,2016-07-07
0.67888296,0.321117,John Makdessi,Mehdi Baghdad,2016-07-07
0.24694288,0.7530571,Gilbert Burns,Lukasz Sajewski,2016-07-07
0.1774894,0.8225106,Roy Nelson,Derrick Lewis,2016-07-07
0.5844604,0.4155396,Felipe Arantes,Jerrod Sanders,2016-07-07
0.8385568,0.16144319,Anthony Birchak,Dileno Lopes,2016-07-07
0.548169,0.451831,Marco Beltran,Reginaldo Vieira,2016-07-07
0.22901595,0.77098405,Vicente Luque,Alvaro Herrera Mendoza,2016-07-07
0.4213707,0.5786293,Olivier Aubin-Mercier,Thibault Gouti,2016-06-18
0.26451105,0.73548895,Donald Cerrone,Patrick Cote,2016-06-18
0.65564275,0.34435722,Steve Bosse,Sean O'Connell,2016-06-18
0.65895385,0.34104615,Jason Saggo,Leandro Silva,2016-06-18
0.91156065,0.08843932,Valerie Letourneau,Joanne Wood,2016-06-18
0.4147374,0.5852626,Tamdan McCrory,Krzysztof Jotko,2016-06-18
0.30704367,0.6929563,Rory MacDonald,Stephen Thompson,2016-06-18
0.6944436,0.30555642,Misha Cirkunov,Ion Cutelaba,2016-06-18
0.29966027,0.70033973,Elias Theodorou,Sam Alvey,2016-06-18
0.5126693,0.48733068,Chris Beal,Joe Soto,2016-06-18
0.6917485,0.3082515,Colby Covington,Jonathan Meunier,2016-06-18
0.67952555,0.32047445,Randa Markos,Jocelyn Jones-Lybarger,2016-06-18
0.43686122,0.5631388,Ali Bagautinov,Geane Herrera,2016-06-18
0.29669756,0.70330244,Luke Rockhold,Michael Bisping,2016-06-04
0.29831696,0.70168304,Max Holloway,Ricardo Lamas,2016-06-04
0.25518042,0.7448196,Dominick Cruz,Urijah Faber,2016-06-04
0.38096553,0.61903447,Beneil Dariush,James Vick,2016-06-04
0.355143,0.644857,Jonathan Wilson,Henrique da Silva,2016-06-04
0.7995645,0.20043553,Brian Ortega,Clay Guida,2016-06-04
0.20995283,0.79004717,Dan Henderson,Hector Lombard,2016-06-04
0.51909167,0.48090833,Dustin Poirier,Bobby Green,2016-06-04
0.6138501,0.3861499,Kevin Casey,Elvis Mutapcic,2016-06-04
0.19855636,0.80144364,Cole Miller,Alex Caceres,2016-06-04
0.32756162,0.6724384,Jessica Penne,Jessica Andrade,2016-06-04
0.6731853,0.3268147,Marco Polo Reyes,Dong Hyun Ma,2016-06-04
0.33987522,0.6601248,Sean Strickland,Tom Breese,2016-06-04
0.32318926,0.67681074,Thomas Almeida,Cody Garbrandt,2016-05-29
0.41544914,0.58455086,Chris Camozzi,Vitor Miranda,2016-05-29
0.37143314,0.62856686,Sara McMann,Jessica Eye,2016-05-29
0.6782706,0.32172945,Tarec Saffiedine,Rick Story,2016-05-29
0.24136227,0.7586377,Joshua Burkman,Paul Felder,2016-05-29
0.40906352,0.5909365,Jorge Masvidal,Lorenz Larkin,2016-05-29
0.35846812,0.6415319,Renan Barao,Jeremy Stephens,2016-05-29
0.43179542,0.5682046,Erik Koch,Shane Campbell,2016-05-29
0.38863015,0.61136985,Abel Trujillo,Jordan Rinaldi,2016-05-29
0.571116,0.42888403,Chris de la Rocha,Adam Milstead,2016-05-29
0.320031,0.679969,Jake Collier,Alberto Uda,2016-05-29
0.3405469,0.6594531,Aljamain Sterling,Bryan Caraway,2016-05-29
0.61746466,0.38253534,Demian Maia,Matt Brown,2016-05-14
0.5838114,0.41618863,Cristiane Justino,Leslie Smith,2016-05-14
0.4507252,0.5492748,Francisco Trinaldo,Yancy Medeiros,2016-05-14
0.3618765,0.6381235,Fabricio Werdum,Stipe Miocic,2016-05-14
0.1394403,0.8605597,Thiago Santos,Nate Marquardt,2016-05-14
0.49767673,0.50232327,Mauricio Rua,Corey Anderson,2016-05-14
0.1617552,0.8382448,Warlley Alves,Bryan Barberena,2016-05-14
0.34911788,0.6508821,Rogerio Nogueira,Patrick Cummins,2016-05-14
0.3388502,0.6611498,John Lineker,Rob Font,2016-05-14
0.5097184,0.49028158,Jacare Souza,Vitor Belfort,2016-05-14
0.6517217,0.3482783,Renato Moicano,Zubaira Tukhugov,2016-05-14
0.21889943,0.7811006,Sergio Moraes,Luan Chagas,2016-05-14
0.4721495,0.5278505,Antonio Silva,Stefan Struve,2016-05-08
0.23923767,0.76076233,Karolina Kowalkiewicz,Heather Clark,2016-05-08
0.35123402,0.648766,Rustam Khabilov,Chris Wade,2016-05-08
0.49496645,0.50503355,Magnus Cedenblad,Garreth McLellan,2016-05-08
0.7188101,0.28118992,Germaine de Randamie,Anna Elmose,2016-05-08
0.329153,0.670847,Alistair Overeem,Andrei Arlovski,2016-05-08
0.2446518,0.7553482,Nikita Krylov,Francimar Barroso,2016-05-08
0.19616562,0.8038344,Albert Tumenov,Gunnar Nelson,2016-05-08
0.27676755,0.72323245,Yan Cabral,Reza Madadi,2016-05-08
0.718892,0.281108,Kyoji Horiguchi,Neil Seery,2016-05-08
0.67999554,0.32000443,Leon Edwards,Dominic Waters,2016-05-08
0.23692685,0.76307315,Jon Tuck,Josh Emmett,2016-05-08
0.54096043,0.45903954,Yuta Sasaki,Willie Gates,2016-05-08
0.24634266,0.75365734,Demetrious Johnson,Henry Cejudo,2016-04-23
0.40378684,0.59621316,Danny Roberts,Dominique Steele,2016-04-23
0.44289142,0.5571086,Yair Rodriguez,Andre Fili,2016-04-23
0.29417002,0.70583,Carla Esparza,Juliana Lima,2016-04-23
0.29906964,0.70093036,Sergio Pettis,Chris Kelades,2016-04-23
0.46187383,0.5381262,Robert Whittaker,Rafael Natal,2016-04-23
0.33840227,0.6615977,Jon Jones,Ovince Saint Preux,2016-04-23
0.110743225,0.8892568,Anthony Pettis,Edson Barboza,2016-04-23
0.2581293,0.7418707,Marcos Rogerio de Lima,Clint Hester,2016-04-23
0.18072993,0.8192701,Glaico Franca Moreira,James Vick,2016-04-23
0.4041422,0.5958578,Efrain Escudero,Kevin Lee,2016-04-23
0.5211096,0.4788904,Walt Harris,Cody East,2016-04-23
0.38191307,0.61808693,Cub Swanson,Hacran Dias,2016-04-16
0.72847325,0.27152675,Khabib Nurmagomedov,Darrell Horcher,2016-04-16
0.435857,0.564143,Bethe Correia,Raquel Pennington,2016-04-16
0.37845486,0.62154514,Court McGee,Santiago Ponzinibbio,2016-04-16
0.79468167,0.20531835,Glover Teixeira,Rashad Evans,2016-04-16
0.21315235,0.78684765,Rose Namajunas,Tecia Torres,2016-04-16
0.6303797,0.3696203,Beneil Dariush,Michael Chiesa,2016-04-16
0.37428457,0.62571543,Elizeu Zaleski dos Santos,Omari Akhmedov,2016-04-16
0.14489049,0.8551095,Oluwale Bamgbose,Cezar Ferreira,2016-04-16
0.5478943,0.4521057,Randy Brown,Michael Graves,2016-04-16
0.30478865,0.69521135,John Dodson,Manvel Gamburyan,2016-04-16
0.42717373,0.57282627,Timothy Johnson,Marcin Tybura,2016-04-10
0.77337146,0.22662851,Ian Entwistle,Alejandro Perez,2016-04-10
0.59665513,0.4033449,Ben Rothwell,Junior Dos Santos,2016-04-10
0.723837,0.27616298,Igor Pokrajac,Jan Blachowicz,2016-04-10
0.2717499,0.7282501,Francis Ngannou,Curtis Blaydes,2016-04-10
0.7770519,0.22294806,Derrick Lewis,Gabriel Gonzaga,2016-04-10
0.34873867,0.6512613,Nicolas Dalby,Zak Cummings,2016-04-10
0.19218647,0.8078135,Maryna Moroz,Cristina Stanciu,2016-04-10
0.7463579,0.2536421,Mairbek Taisumov,Damir Hadzovic,2016-04-10
0.710473,0.289527,Filip Pejic,Damian Stasiak,2016-04-10
0.45166594,0.54833406,Robert Whiteford,Lucas Martins,2016-04-10
0.28661788,0.7133821,Alessio Di Chirico,Bojan Velickovic,2016-04-10
0.56499493,0.43500507,Jared Cannonier,Cyril Asker,2016-04-10
0.4422531,0.5577469,Hector Lombard,Neil Magny,2016-03-19
0.15333104,0.84666896,Jake Matthews,Johnny Case,2016-03-19
0.5803093,0.4196907,Brendan O'Reilly,Alan Jouban,2016-03-19
0.36859846,0.63140154,Bec Rawlings,Seo Hee Ham,2016-03-19
0.68984425,0.31015575,Mark Hunt,Frank Mir,2016-03-19
0.5751792,0.4248208,Dan Hooker,Mark Eddiva,2016-03-19
0.20412552,0.7958745,Daniel Kelly,Antonio Carlos Junior,2016-03-19
0.3164124,0.6835876,James Te Huna,Steve Bosse,2016-03-19
0.5394901,0.4605099,Ross Pearson,Chad Laprise,2016-03-19
0.5299953,0.47000465,Alan Patrick,Damien Brown,2016-03-19
0.4362374,0.5637626,Richard Walsh,Viscardi Andrade,2016-03-19
0.34260297,0.65739703,Leslie Smith,Rin Nakai,2016-03-19
0.25205255,0.74794745,Gian Villante,Ilir Latifi,2016-03-05
0.39181864,0.60818136,Erick Silva,Nordine Taleb,2016-03-05
0.74035597,0.25964403,Conor McGregor,Nate Diaz,2016-03-05
0.36062372,0.6393763,Corey Anderson,Tom Lawlor,2016-03-05
0.2539084,0.7460916,Holly Holm,Miesha Tate,2016-03-05
0.76983976,0.23016024,Amanda Nunes,Valentina Shevchenko,2016-03-05
0.26880586,0.73119414,Vitor Miranda,Marcelo Guimaraes,2016-03-05
0.75036955,0.24963047,Brandon Thatch,Siyar Bahadurzada,2016-03-05
0.356835,0.643165,Diego Sanchez,Jim Miller,2016-03-05
0.5635872,0.43641278,Jason Saggo,Justin Salas,2016-03-05
0.58304965,0.41695037,Darren Elkins,Chas Skelly,2016-03-05
0.7910643,0.20893568,Julian Erosa,Teruto Ishihara,2016-03-05
0.5004443,0.49955568,Davey Grant,Marlon Vera,2016-02-27
0.23812509,0.7618749,Mike Wilkinson,Makwan Amirkhani,2016-02-27
0.45644468,0.5435553,Anderson Silva,Michael Bisping,2016-02-27
0.32169235,0.67830765,Arnold Allen,Yaotzin Meza,2016-02-27
0.48223257,0.5177674,Francisco Rivera,Brad Pickett,2016-02-27
0.4232582,0.5767418,Scott Askham,Chris Dempsey,2016-02-27
0.54160917,0.45839086,Tom Breese,Keita Nakamura,2016-02-27
0.33271682,0.6672832,Gegard Mousasi,Thales Leites,2016-02-27
0.22739846,0.77260154,Daniel Omielanczuk,Jarjis Danho,2016-02-27
0.39957297,0.60042703,Norman Parke,Rustam Khabilov,2016-02-27
0.24742097,0.75257903,Teemu Packalen,Thibault Gouti,2016-02-27
0.7236497,0.27635032,Brad Scott,Krzysztof Jotko,2016-02-27
0.13286,0.86714,David Teymur,Martin Svensson,2016-02-27
0.45465934,0.54534066,Daniel Sarafian,Oluwale Bamgbose,2016-02-21
0.93385494,0.06614509,Donald Cerrone,Alex Oliveira,2016-02-21
0.27065945,0.72934055,Chris Camozzi,Joe Riggs,2016-02-21
0.31866974,0.68133026,James Krause,Shane Campbell,2016-02-21
0.30823833,0.6917617,Alex Garcia,Sean Strickland,2016-02-21
0.79273254,0.20726745,Dennis Bermudez,Tatsuya Kawajiri,2016-02-21
0.41647738,0.5835226,Derek Brunson,Roan Carneiro,2016-02-21
0.709967,0.290033,Cody Garbrandt,Augusto Mendes,2016-02-21
0.7928531,0.20714688,Anthony Smith,Leonardo Guimaraes,2016-02-21
0.44473004,0.55526996,Jonavin Webb,Nathan Coy,2016-02-21
0.56584513,0.4341549,Marion Reneau,Ashlee Evans-Smith,2016-02-21
0.4223584,0.5776416,Anthony Hamilton,Shamil Abdurakhimov,2016-02-21
0.56312805,0.43687195,Lauren Murphy,Kelly Faszholz,2016-02-21
0.30423737,0.69576263,Johny Hendricks,Stephen Thompson,2016-02-06
0.26749188,0.7325081,Roy Nelson,Jared Rosholt,2016-02-06
0.5877497,0.4122503,Derrick Lewis,Damian Grabowski,2016-02-06
0.24394184,0.75605816,Ovince Saint Preux,Rafael Cavalcante,2016-02-06
0.32986647,0.67013353,Mike Pyle,Sean Spencer,2016-02-06
0.24528533,0.75471467,Joseph Benavidez,Zach Makovsky,2016-02-06
0.5742885,0.4257115,Misha Cirkunov,Alex Nicholson,2016-02-06
0.31244063,0.68755937,Joshua Burkman,KJ Noons,2016-02-06
0.4191816,0.5808184,Ray Borg,Justin Scoggins,2016-02-06
0.77594095,0.22405903,Noad Lahat,Diego Rivas,2016-02-06
0.3726194,0.6273806,Mickey Gall,Mike Jackson,2016-02-06
0.34123552,0.6587645,Artem Lobov,Alex White,2016-02-06
